2021-Jul-08 00:44:24 [restartedMain] INFO  c.a.m.AutoParkingSystemApplication                 - Starting AutoParkingSystemApplication on DESKTOP-SHDARE4 with PID 13888 (D:\Project\AutoParkingSystem-SpringBoot MongoDB\target\classes started by tapre in D:\Project\AutoParkingSystem-SpringBoot MongoDB)
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class org.bson.Document to class org.springframework.data.geo.Circle as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class org.bson.Document to class org.springframework.data.mongodb.core.geo.Sphere as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class org.bson.Document to class org.springframework.data.geo.Point as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class org.springframework.data.geo.Point to class org.bson.Document as writing converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class org.springframework.data.mongodb.core.query.GeoCommand to class org.bson.Document as writing converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from interface org.springframework.data.mongodb.core.geo.GeoJson to class org.bson.Document as writing converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class org.springframework.data.mongodb.core.geo.GeoJsonPoint to class org.bson.Document as writing converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class org.springframework.data.mongodb.core.geo.GeoJsonPolygon to class org.bson.Document as writing converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class org.bson.Document to class org.springframework.data.mongodb.core.geo.GeoJsonPoint as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class org.bson.Document to class org.springframework.data.mongodb.core.geo.GeoJsonPolygon as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class org.bson.Document to class org.springframework.data.mongodb.core.geo.GeoJsonLineString as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class org.bson.Document to class org.springframework.data.mongodb.core.geo.GeoJsonMultiLineString as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class org.bson.Document to class org.springframework.data.mongodb.core.geo.GeoJsonMultiPoint as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class org.bson.Document to class org.springframework.data.mongodb.core.geo.GeoJsonMultiPolygon as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class org.bson.Document to class org.springframework.data.mongodb.core.geo.GeoJsonGeometryCollection as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class org.bson.Document to interface org.springframework.data.mongodb.core.geo.GeoJson as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.util.Date to class java.time.LocalDateTime as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.time.LocalDateTime to class java.util.Date as writing converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.util.Date to class java.time.LocalDate as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.time.LocalDate to class java.util.Date as writing converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.util.Date to class java.time.LocalTime as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.time.LocalTime to class java.util.Date as writing converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.util.Date to class java.time.Instant as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.time.Instant to class java.util.Date as writing converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Skipping converter from class java.time.LocalDateTime to class java.time.Instant as reading converter. class java.time.LocalDateTime is not a store supported simple type!
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Skipping converter from class java.time.Instant to class java.time.LocalDateTime as reading converter. class java.time.Instant is not a store supported simple type!
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.time.ZoneId to class java.lang.String as writing converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.lang.String to class java.time.ZoneId as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.time.Duration to class java.lang.String as writing converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.lang.String to class java.time.Duration as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.time.Period to class java.lang.String as writing converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.lang.String to class java.time.Period as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.lang.String to class java.time.LocalDate as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.lang.String to class java.time.LocalDateTime as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.lang.String to class java.time.Instant as reading converter.
2021-Jul-08 00:44:33 [restartedMain] DEBUG o.s.d.r.c.s.RepositoryFactorySupport               - Initializing repository instance for com.app.myapp.repository.ICarRepository…
2021-Jul-08 00:44:33 [restartedMain] DEBUG o.s.d.r.c.s.RepositoryFactorySupport               - Finished creation of repository instance for com.app.myapp.repository.ICarRepository.
2021-Jul-08 00:44:33 [restartedMain] DEBUG o.s.d.r.c.s.RepositoryFactorySupport               - Initializing repository instance for com.app.myapp.repository.ISlotRepository…
2021-Jul-08 00:44:33 [restartedMain] DEBUG o.s.d.r.c.s.RepositoryFactorySupport               - Finished creation of repository instance for com.app.myapp.repository.ISlotRepository.
2021-Jul-08 00:44:33 [restartedMain] INFO  o.s.s.c.ThreadPoolTaskExecutor                     - Initializing ExecutorService 'applicationTaskExecutor'
2021-Jul-08 00:44:34 [restartedMain] INFO  o.a.c.h.Http11NioProtocol                          - Starting ProtocolHandler ["http-nio-8090"]
2021-Jul-08 00:44:34 [restartedMain] INFO  o.s.b.w.e.t.TomcatWebServer                        - Tomcat started on port(s): 8090 (http) with context path '/AutoParking'
2021-Jul-08 00:44:34 [restartedMain] INFO  c.a.m.AutoParkingSystemApplication                 - Started AutoParkingSystemApplication in 12.955 seconds (JVM running for 17.678)
2021-Jul-08 00:46:59 [http-nio-8090-exec-5] INFO  o.a.c.c.C.[.[.[/AutoParking]                       - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-Jul-08 00:46:59 [http-nio-8090-exec-5] INFO  o.s.w.s.DispatcherServlet                          - Initializing Servlet 'dispatcherServlet'
2021-Jul-08 00:46:59 [http-nio-8090-exec-5] INFO  o.s.w.s.DispatcherServlet                          - Completed initialization in 14 ms
